split,kelas,nama_file,path,ekstensi,ukuran_file_kb,width,height,aspect_ratio,mode,format,brightness,contrast,sharpness,corrupt,error,md5,mean_R,mean_G,mean_B
train,biological,biological_220.jpg,..\data\split\train\biological\biological_220.jpg,.jpg,5.953125,259,194,1.3350515463917525,RGB,JPEG,149.21626928843423,67.07877304670134,831.1330602819156,False,,86ebc3ade3f4b6a5b7c705a7dfdb83a0,182.29369502049914,149.70805636269554,115.64705648210803
train,biological,biological_221.jpg,..\data\split\train\biological\biological_221.jpg,.jpg,5.537109375,275,183,1.5027322404371584,RGB,JPEG,101.39841033283656,78.56887805126578,1028.194415514654,False,,0069b4c71a4ddccd8b1f12f1320a1ff3,155.8500347739692,108.41094883258818,39.93424739195231
train,biological,biological_222.jpg,..\data\split\train\biological\biological_222.jpg,.jpg,3.662109375,260,194,1.3402061855670102,RGB,JPEG,60.11708300290775,35.79512707607739,655.8187324262586,False,,dd33320c327500a8b4aea5c7ab1c3abf,74.53074940523395,58.99062252180809,46.829877081681204
train,biological,biological_224.jpg,..\data\split\train\biological\biological_224.jpg,.jpg,12.5986328125,183,275,0.6654545454545454,RGB,JPEG,145.6634807087266,73.8913515580674,4702.016197221389,False,,d338a6158510411e597eeec374966f1d,194.73196224540487,139.12941877794336,103.1290611028316
train,biological,biological_225.jpg,..\data\split\train\biological\biological_225.jpg,.jpg,8.9189453125,290,174,1.6666666666666667,RGB,JPEG,137.21864182851104,69.6812701665788,2648.8818424203237,False,,6de6eae014d97b4dbf26e0ed0143589b,146.1706302021403,155.0791121680539,110.40618311533888
train,biological,biological_226.jpg,..\data\split\train\biological\biological_226.jpg,.jpg,4.15625,275,183,1.5027322404371584,RGB,JPEG,200.1761616161616,61.80552038528131,1460.2790723581368,False,,fdef384d450a17f6a4be4178ca3d1fe6,210.23453551912567,195.50911077993044,194.7848385494287
train,biological,biological_227.jpg,..\data\split\train\biological\biological_227.jpg,.jpg,6.712890625,275,183,1.5027322404371584,RGB,JPEG,63.01201523431032,46.16884942710312,1568.4079174008787,False,,4818d7350160186da0b27129cd6881c3,102.33905613512171,57.012737208147044,29.684252359662196
train,biological,biological_229.jpg,..\data\split\train\biological\biological_229.jpg,.jpg,11.787109375,312,161,1.937888198757764,RGB,JPEG,121.49088230609969,76.80723736216909,3811.7045738792067,False,,72844c20b374c94c92cab18c64233cdb,168.32807771938207,128.05203854116897,68.09253065774804
train,biological,biological_23.jpg,..\data\split\train\biological\biological_23.jpg,.jpg,5.2216796875,300,168,1.7857142857142858,RGB,JPEG,120.90820105820106,51.795456088029404,1332.3655331313776,False,,4982060d2fa22349afe5daa995d9de13,172.43799603174602,112.83400793650793,77.4525992063492
train,biological,biological_230.jpg,..\data\split\train\biological\biological_230.jpg,.jpg,4.7314453125,286,176,1.625,RGB,JPEG,223.00322499470226,58.79573777853054,1249.4028308533348,False,,fcca91cb2ef83ada5b2d060c2e49e6df,247.470319453274,225.13020502225046,196.40915050858231
train,biological,biological_232.jpg,..\data\split\train\biological\biological_232.jpg,.jpg,5.59765625,224,224,1.0,RGB,JPEG,200.7644956420068,68.21235921585951,1549.9058994974807,False,,37ea463722ff9f042d78677c6739613b,236.4139030612245,200.82389987244898,165.05568399234693
train,biological,biological_233.jpg,..\data\split\train\biological\biological_233.jpg,.jpg,18.056640625,183,275,0.6654545454545454,RGB,JPEG,104.21212121212122,72.56700694683913,7590.278020323832,False,,d95a1dc3cf98021b04142cd96cd725eb,133.4291703924491,109.40468951813214,69.80250372578242
train,biological,biological_234.jpg,..\data\split\train\biological\biological_234.jpg,.jpg,10.5048828125,259,194,1.3350515463917525,RGB,JPEG,111.58334991840147,77.11610131041,3042.5847826587556,False,,6f30531734ce6d0e15c1a20ea2ff6f93,151.13159256458226,113.88683676312542,69.73162042749672
train,biological,biological_235.jpg,..\data\split\train\biological\biological_235.jpg,.jpg,5.8115234375,275,183,1.5027322404371584,RGB,JPEG,176.92953800298062,59.63001888044786,1631.8229743590657,False,,3121540c5c257551623865c6378bce6a,208.91586686537505,177.12117237953302,144.7515747640338
train,biological,biological_236.jpg,..\data\split\train\biological\biological_236.jpg,.jpg,10.6357421875,259,194,1.3350515463917525,RGB,JPEG,160.46468043890724,85.13498099281459,4152.43522598228,False,,b1b90e5ded926682f5c5a28e34762fa5,184.16829200334354,148.73038649842775,148.49536281495045
train,biological,biological_237.jpg,..\data\split\train\biological\biological_237.jpg,.jpg,3.783203125,275,183,1.5027322404371584,RGB,JPEG,224.56558370591156,62.67674409110715,2018.5689619898874,False,,9e9c8260cd8ded50a6312dc304296351,234.62471932439146,223.57883755588674,215.49319423745652
train,biological,biological_238.jpg,..\data\split\train\biological\biological_238.jpg,.jpg,10.5927734375,225,225,1.0,RGB,JPEG,189.55525925925926,54.785685011841686,5561.791204321878,False,,3df6504b9c6bfde527fb05a5c0cc917c,203.37283950617285,196.14475061728396,169.148187654321
train,biological,biological_239.jpg,..\data\split\train\biological\biological_239.jpg,.jpg,8.509765625,275,183,1.5027322404371584,RGB,JPEG,40.35998675277364,52.86080488755021,2536.876405502732,False,,8bd630c9549078f244ef0740c1c2ae7f,70.85732737208147,24.80359662195728,25.419036264282166
train,biological,biological_240.jpg,..\data\split\train\biological\biological_240.jpg,.jpg,15.9130859375,224,224,1.0,RGB,JPEG,103.09989503613946,82.07706073763832,8054.206787617789,False,,d99bce595a845b2b0d4e38a211ee1d72,118.03716916454081,109.73850047831633,81.52401546556122
train,biological,biological_241.jpg,..\data\split\train\biological\biological_241.jpg,.jpg,9.779296875,275,183,1.5027322404371584,RGB,JPEG,115.12746481205498,65.53867358414506,3509.820614504874,False,,736a451c516982ad3ada99bfad1fe5e1,133.32260307998013,124.77228017883756,87.28751117734724
train,biological,biological_245.jpg,..\data\split\train\biological\biological_245.jpg,.jpg,6.1611328125,277,182,1.521978021978022,RGB,JPEG,143.93399320294628,48.221390711428874,1036.9989177801558,False,,7cdad5556bbf7f0bee5536be57040cd5,153.8350458206054,137.15178323481572,140.8151505534177
train,biological,biological_246.jpg,..\data\split\train\biological\biological_246.jpg,.jpg,6.1435546875,285,177,1.6101694915254237,RGB,JPEG,133.2156672283345,64.98086428925352,1588.150097456063,False,,1b1106603df33c40e40fb38e5757f034,135.86262265834077,147.25380116959064,116.53057785707206
train,biological,biological_247.jpg,..\data\split\train\biological\biological_247.jpg,.jpg,5.1708984375,367,137,2.678832116788321,RGB,JPEG,111.29907118279998,70.01141960856529,841.350165588734,False,,d42111c2f6d27836718de20ea92d659f,120.51677638775632,108.4556176534935,104.9248195071501
train,biological,biological_248.jpg,..\data\split\train\biological\biological_248.jpg,.jpg,7.296875,389,129,3.0155038759689923,RGB,JPEG,109.29910391051062,73.70882037990397,1342.1790891786904,False,,d5b18a359f56498e9ca6c8f5163d70cd,136.589326637572,115.74065881508938,75.56732627887048
train,biological,biological_25.jpg,..\data\split\train\biological\biological_25.jpg,.jpg,7.8935546875,289,174,1.660919540229885,RGB,JPEG,184.5029166500948,75.87086180237527,2834.7638579638824,False,,cae4331d7aed3044a9935814a5a9dfa2,230.26918028874837,180.96050590621644,142.27906375531958
train,biological,biological_250.jpg,..\data\split\train\biological\biological_250.jpg,.jpg,9.8955078125,300,168,1.7857142857142858,RGB,JPEG,106.40270502645502,74.93395790237984,2095.537574828357,False,,69e34f5f7f620e3073f5cf8f4abbe8e7,157.76035714285715,108.83109126984127,52.61666666666667
train,biological,biological_251.jpg,..\data\split\train\biological\biological_251.jpg,.jpg,7.0322265625,225,225,1.0,RGB,JPEG,178.15530534979425,85.09453252373804,3255.706397693035,False,,bcf35721a446c51323ebeb96958bafac,187.9986172839506,197.9031901234568,148.5641086419753
train,biological,biological_253.jpg,..\data\split\train\biological\biological_253.jpg,.jpg,12.171875,261,193,1.3523316062176165,RGB,JPEG,133.13879128369032,90.97764393606506,4984.248375778081,False,,f3bd18287ddd0d3949a97fd813c8a2b6,151.92382824131977,152.46034582018146,95.03219978956982
train,biological,biological_254.jpg,..\data\split\train\biological\biological_254.jpg,.jpg,9.4384765625,259,194,1.3350515463917525,RGB,JPEG,133.12700181772345,76.95460912858502,2474.6058780474864,False,,79acda322dbf2d728b6cdd805f6a88e5,176.94873223739202,130.9950045774788,91.43726863829957
train,biological,biological_255.jpg,..\data\split\train\biological\biological_255.jpg,.jpg,9.0498046875,276,183,1.5081967213114753,RGB,JPEG,79.44651672342336,61.8325683018934,2147.8892236205875,False,,afece10a0b646f80e9124c66e888e984,82.32200839470975,104.52284786568464,51.494693909875664
train,biological,biological_256.jpg,..\data\split\train\biological\biological_256.jpg,.jpg,13.4775390625,225,225,1.0,RGB,JPEG,86.93893004115226,65.0281233025709,5601.8841340699055,False,,bce4981c109ceb50e6f3d20324813ca7,114.27207901234569,96.82117530864197,49.72353580246914
train,biological,biological_257.jpg,..\data\split\train\biological\biological_257.jpg,.jpg,8.263671875,300,168,1.7857142857142858,RGB,JPEG,132.02820767195766,53.936552764971104,2502.1651039288863,False,,49866a489f4f5d5fa48d7cbe382a5d0a,145.4416865079365,149.59720238095238,101.04573412698413
train,biological,biological_258.jpg,..\data\split\train\biological\biological_258.jpg,.jpg,8.0771484375,204,247,0.8259109311740891,RGB,JPEG,111.56201211928766,74.11031486332223,1510.9743307327692,False,,f7b22a3a2edcc8e2580aae9e49988a34,145.36738906088752,119.13392077478765,70.18472652218782
train,biological,biological_259.jpg,..\data\split\train\biological\biological_259.jpg,.jpg,6.9375,183,275,0.6654545454545454,RGB,JPEG,211.54419605895015,69.71067807635966,1646.3134421665043,False,,c2b0dc892bc22e3dd71f4c35f6f459cd,239.57166418281173,209.8028216592151,185.25810233482363
train,biological,biological_26.jpg,..\data\split\train\biological\biological_26.jpg,.jpg,15.6376953125,275,183,1.5027322404371584,RGB,JPEG,100.60443782083127,55.567079058166556,6382.323748412271,False,,be933e4f8591ba7efd23f48e72e4ad5f,127.55081967213114,107.88262295081967,66.37987083954297
train,biological,biological_260.jpg,..\data\split\train\biological\biological_260.jpg,.jpg,14.859375,259,194,1.3350515463917525,RGB,JPEG,118.52255569265878,96.07948040012924,3223.1922687604624,False,,9cf4138876589cd9f0c2f9164cc1a649,188.66821239501652,94.4751223978028,72.42433228515702
train,biological,biological_261.jpg,..\data\split\train\biological\biological_261.jpg,.jpg,7.875,259,194,1.3350515463917525,RGB,JPEG,116.87703167084611,57.17168928423741,1601.436488613822,False,,e66bd562843632565825ac28a5de05fa,133.9149186004856,118.36359113163238,98.35258528042033
train,biological,biological_262.jpg,..\data\split\train\biological\biological_262.jpg,.jpg,16.6328125,276,183,1.5081967213114753,RGB,JPEG,115.86959821546422,54.5584293601292,6982.682403943511,False,,5db39105ea4d3423ad858196a1925be9,147.53058921358993,123.68422824107073,76.393977191732
train,biological,biological_263.jpg,..\data\split\train\biological\biological_263.jpg,.jpg,7.3193359375,225,225,1.0,RGB,JPEG,174.98371028806585,53.34145936238208,3091.464335992099,False,,2457c607bbb17c2e2c0ba5000d8e58d7,187.06814814814814,166.91494320987655,170.96803950617283
train,biological,biological_265.jpg,..\data\split\train\biological\biological_265.jpg,.jpg,5.7822265625,300,168,1.7857142857142858,RGB,JPEG,117.53740740740741,68.92714505587473,658.3355818531116,False,,f4513f000d935de4f41bfbe547c6c01d,156.1300992063492,108.19007936507937,88.29204365079364
train,biological,biological_266.jpg,..\data\split\train\biological\biological_266.jpg,.jpg,4.908203125,322,157,2.050955414012739,RGB,JPEG,213.8988210626261,70.07192590905444,2908.638869029065,False,,0c440768169ead01bd561278e6d3580c,225.18833326739724,219.92416030383353,196.58396961664755
train,biological,biological_269.jpg,..\data\split\train\biological\biological_269.jpg,.jpg,8.7890625,183,275,0.6654545454545454,RGB,JPEG,46.66997184964398,47.007794008883124,3136.355913684745,False,,46c15ffb0e28ec0915b1d3dda9d4161b,69.48558370591158,42.38801788375559,28.13631395926478
train,biological,biological_270.jpg,..\data\split\train\biological\biological_270.jpg,.jpg,5.900390625,275,183,1.5027322404371584,RGB,JPEG,193.86901142573274,63.80511734417722,1678.7922416519154,False,,a4c8145eebb142023c3a02aee054ff18,212.28387481371087,203.51507203179335,165.808087431694
train,biological,biological_272.jpg,..\data\split\train\biological\biological_272.jpg,.jpg,10.501953125,310,163,1.901840490797546,RGB,JPEG,107.90217692459925,77.03242876443967,915.5991047757416,False,,c629b213ead4bc4b6c455bfb1262256e,167.53868988719572,107.99823867009697,48.16960221650505
train,biological,biological_273.jpg,..\data\split\train\biological\biological_273.jpg,.jpg,7.666015625,251,201,1.2487562189054726,RGB,JPEG,160.63233632633646,74.44101893750238,2751.334859842117,False,,769f294306cd466b01f28462bfc7732f,194.63304988999226,157.166676577273,130.09728251174406
train,biological,biological_274.jpg,..\data\split\train\biological\biological_274.jpg,.jpg,4.9462890625,275,183,1.5027322404371584,RGB,JPEG,196.2486438152012,62.16241253181539,1651.6734519035115,False,,b1cdad12678a7cf90cccc2847bc10a4d,205.3120914058619,196.44415300546447,186.9896870342772
train,biological,biological_275.jpg,..\data\split\train\biological\biological_275.jpg,.jpg,9.501953125,259,194,1.3350515463917525,RGB,JPEG,214.02463214318885,58.933053442431465,2433.0947621109785,False,,53a0658ec933eff8b98a81d97df72af1,230.67056084066394,232.5761254627234,178.8272101261792
train,biological,biological_276.jpg,..\data\split\train\biological\biological_276.jpg,.jpg,8.11328125,275,183,1.5027322404371584,RGB,JPEG,82.14442126179831,49.584497991393484,1575.4074786539259,False,,11dfbc643d9ae2799cabaf525a983edb,96.45631395926478,78.73957277694983,71.23737704918032
train,biological,biological_278.jpg,..\data\split\train\biological\biological_278.jpg,.jpg,11.716796875,441,114,3.8684210526315788,RGB,JPEG,125.92190131413189,78.62585809027898,5111.032692962944,False,,712b7f1a057674dd569020ade10c4699,135.1287544257469,136.54187054938936,106.09507896725943
train,biological,biological_279.jpg,..\data\split\train\biological\biological_279.jpg,.jpg,7.3154296875,164,307,0.5342019543973942,RGB,JPEG,102.8168613119356,65.89677654793083,1290.2152129477083,False,,180cb18a2d602d745e0e38b52c91e574,156.8003495670136,98.16959958687535,53.48063478191785
train,biological,biological_282.jpg,..\data\split\train\biological\biological_282.jpg,.jpg,3.662109375,225,225,1.0,RGB,JPEG,204.83786008230453,80.1551977855851,1780.0697760186313,False,,ecca78caab24eea7a239afcb5bd444f9,229.06864197530865,198.23468641975307,187.21025185185187
train,biological,biological_283.jpg,..\data\split\train\biological\biological_283.jpg,.jpg,12.7939453125,300,168,1.7857142857142858,RGB,JPEG,143.90400793650792,68.1468252632524,4803.490392233561,False,,0d83a5c1d98adaa8278f9c6e2d63e89c,167.39559523809524,146.6194246031746,117.69700396825397
train,biological,biological_286.jpg,..\data\split\train\biological\biological_286.jpg,.jpg,5.8583984375,250,167,1.4970059880239521,RGB,JPEG,112.56084630738523,57.31687129329921,962.0857703473054,False,,f63cd5138dd19346dbf8302fee1bbdc5,119.58699401197605,123.61940119760479,94.47614371257485
train,biological,biological_287.jpg,..\data\split\train\biological\biological_287.jpg,.jpg,8.927734375,259,195,1.3282051282051281,RGB,JPEG,88.04391644391644,72.49682705841558,2512.6912171842137,False,,02e5eea956d7d2b2f823cd46000a88a4,127.45547965547965,78.22209682209682,58.45417285417285
train,biological,biological_288.jpg,..\data\split\train\biological\biological_288.jpg,.jpg,3.30078125,259,194,1.3350515463917525,RGB,JPEG,171.1865156762064,48.0689592134704,906.6734384544872,False,,3eaf6826f2441772103fbbb3f5fce841,179.2312024837798,174.2627273812841,160.06561716355532
train,biological,biological_289.jpg,..\data\split\train\biological\biological_289.jpg,.jpg,12.4169921875,214,235,0.9106382978723404,RGB,JPEG,100.50766222575727,64.59027565690563,1399.6402523225702,False,,34b30352bbaf624860882bb995198981,117.8701729966196,119.23020481208988,64.42260886856234
train,biological,biological_29.jpg,..\data\split\train\biological\biological_29.jpg,.jpg,8.6845703125,275,183,1.5027322404371584,RGB,JPEG,179.31777446597118,86.73460199744035,3515.207751146016,False,,29fae01a3230abb322578e0851e2a5e0,207.55230998509688,181.16107302533533,149.23994038748137
train,biological,biological_290.jpg,..\data\split\train\biological\biological_290.jpg,.jpg,6.4560546875,276,183,1.5081967213114753,RGB,JPEG,140.7824503049022,59.272241619213496,1767.008479049656,False,,550a5cd0195a8caa377d77071e0e812f,145.67236873366596,141.19733507563157,135.47764710540903
